race,image,code
beagle,n02088364_12178.jpg,4
beagle,n02088364_12213.jpg,4
beagle,n02088364_12291.jpg,4
beagle,n02088364_12303.jpg,4
beagle,n02088364_12334.jpg,4
beagle,n02088364_12397.jpg,4
beagle,n02088364_12405.jpg,4
beagle,n02088364_12440.jpg,4
beagle,n02088364_12710.jpg,4
beagle,n02088364_12713.jpg,4
beagle,n02088364_12745.jpg,4
beagle,n02088364_12756.jpg,4
beagle,n02088364_12794.jpg,4
beagle,n02088364_12816.jpg,4
beagle,n02088364_12869.jpg,4
beagle,n02088364_129.jpg,4
beagle,n02088364_12920.jpg,4
beagle,n02088364_12972.jpg,4
beagle,n02088364_12973.jpg,4
beagle,n02088364_13028.jpg,4
beagle,n02088364_13050.jpg,4
beagle,n02088364_13128.jpg,4
beagle,n02088364_13214.jpg,4
beagle,n02088364_13236.jpg,4
beagle,n02088364_13428.jpg,4
beagle,n02088364_13464.jpg,4
beagle,n02088364_13477.jpg,4
beagle,n02088364_13478.jpg,4
beagle,n02088364_13484.jpg,4
beagle,n02088364_13572.jpg,4
beagle,n02088364_13627.jpg,4
beagle,n02088364_13630.jpg,4
beagle,n02088364_13682.jpg,4
beagle,n02088364_13809.jpg,4
beagle,n02088364_1384.jpg,4
beagle,n02088364_13944.jpg,4
beagle,n02088364_13981.jpg,4
beagle,n02088364_14055.jpg,4
beagle,n02088364_14079.jpg,4
beagle,n02088364_14095.jpg,4
beagle,n02088364_14220.jpg,4
beagle,n02088364_14369.jpg,4
beagle,n02088364_14394.jpg,4
beagle,n02088364_14431.jpg,4
beagle,n02088364_14548.jpg,4
beagle,n02088364_14613.jpg,4
beagle,n02088364_14663.jpg,4
beagle,n02088364_14690.jpg,4
beagle,n02088364_14702.jpg,4
beagle,n02088364_14779.jpg,4
beagle,n02088364_14863.jpg,4
beagle,n02088364_14892.jpg,4
beagle,n02088364_14911.jpg,4
beagle,n02088364_14968.jpg,4
beagle,n02088364_15036.jpg,4
beagle,n02088364_1507.jpg,4
beagle,n02088364_15082.jpg,4
beagle,n02088364_15093.jpg,4
beagle,n02088364_15111.jpg,4
beagle,n02088364_15305.jpg,4
beagle,n02088364_15315.jpg,4
beagle,n02088364_15370.jpg,4
beagle,n02088364_15690.jpg,4
beagle,n02088364_15787.jpg,4
beagle,n02088364_15877.jpg,4
beagle,n02088364_16060.jpg,4
beagle,n02088364_16065.jpg,4
beagle,n02088364_161.jpg,4
beagle,n02088364_16165.jpg,4
beagle,n02088364_16207.jpg,4
beagle,n02088364_16210.jpg,4
beagle,n02088364_16339.jpg,4
beagle,n02088364_16493.jpg,4
beagle,n02088364_16502.jpg,4
beagle,n02088364_16508.jpg,4
beagle,n02088364_16519.jpg,4
beagle,n02088364_16588.jpg,4
beagle,n02088364_16635.jpg,4
beagle,n02088364_16689.jpg,4
beagle,n02088364_16695.jpg,4
beagle,n02088364_16704.jpg,4
beagle,n02088364_16721.jpg,4
beagle,n02088364_16791.jpg,4
beagle,n02088364_16881.jpg,4
beagle,n02088364_16985.jpg,4
beagle,n02088364_17167.jpg,4
beagle,n02088364_17170.jpg,4
beagle,n02088364_17258.jpg,4
beagle,n02088364_17294.jpg,4
beagle,n02088364_17314.jpg,4
beagle,n02088364_17406.jpg,4
beagle,n02088364_17473.jpg,4
beagle,n02088364_17474.jpg,4
beagle,n02088364_17479.jpg,4
beagle,n02088364_17530.jpg,4
beagle,n02088364_17534.jpg,4
beagle,n02088364_17553.jpg,4
beagle,n02088364_17671.jpg,4
beagle,n02088364_17689.jpg,4
beagle,n02088364_17766.jpg,4
beagle,n02088364_17935.jpg,4
beagle,n02088364_18403.jpg,4
beagle,n02088364_2000.jpg,4
beagle,n02088364_2019.jpg,4
beagle,n02088364_2106.jpg,4
beagle,n02088364_2143.jpg,4
beagle,n02088364_2360.jpg,4
beagle,n02088364_2415.jpg,4
beagle,n02088364_2499.jpg,4
beagle,n02088364_2502.jpg,4
beagle,n02088364_2566.jpg,4
beagle,n02088364_2572.jpg,4
beagle,n02088364_2652.jpg,4
beagle,n02088364_2661.jpg,4
beagle,n02088364_2840.jpg,4
beagle,n02088364_3171.jpg,4
beagle,n02088364_3752.jpg,4
beagle,n02088364_3758.jpg,4
beagle,n02088364_4052.jpg,4
beagle,n02088364_4070.jpg,4
beagle,n02088364_4237.jpg,4
beagle,n02088364_427.jpg,4
beagle,n02088364_4281.jpg,4
beagle,n02088364_4473.jpg,4
beagle,n02088364_4493.jpg,4
beagle,n02088364_4527.jpg,4
beagle,n02088364_4706.jpg,4
beagle,n02088364_4823.jpg,4
beagle,n02088364_4879.jpg,4
beagle,n02088364_5090.jpg,4
beagle,n02088364_5123.jpg,4
beagle,n02088364_5147.jpg,4
beagle,n02088364_5282.jpg,4
beagle,n02088364_5427.jpg,4
beagle,n02088364_5572.jpg,4
beagle,n02088364_5716.jpg,4
beagle,n02088364_5784.jpg,4
beagle,n02088364_5826.jpg,4
beagle,n02088364_6089.jpg,4
beagle,n02088364_6109.jpg,4
beagle,n02088364_6211.jpg,4
beagle,n02088364_6358.jpg,4
beagle,n02088364_639.jpg,4
beagle,n02088364_6547.jpg,4
beagle,n02088364_6611.jpg,4
beagle,n02088364_6866.jpg,4
beagle,n02088364_7247.jpg,4
beagle,n02088364_7324.jpg,4
beagle,n02088364_769.jpg,4
beagle,n02088364_7784.jpg,4
beagle,n02088364_7927.jpg,4
beagle,n02088364_8443.jpg,4
beagle,n02088364_8477.jpg,4
beagle,n02088364_852.jpg,4
beagle,n02088364_8572.jpg,4
beagle,n02088364_8612.jpg,4
beagle,n02088364_8713.jpg,4
beagle,n02088364_876.jpg,4
beagle,n02088364_8820.jpg,4
beagle,n02088364_8871.jpg,4
beagle,n02088364_9318.jpg,4
beagle,n02088364_9520.jpg,4
beagle,n02088364_959.jpg,4
beagle,n02088364_9650.jpg,4
beagle,n02088364_9652.jpg,4
beagle,n02088364_9825.jpg,4
beagle,n02088364_9849.jpg,4
beagle,n02088364_9895.jpg,4
bernese_mountain_dog,n02107683_1003.jpg,5
bernese_mountain_dog,n02107683_1071.jpg,5
bernese_mountain_dog,n02107683_1076.jpg,5
bernese_mountain_dog,n02107683_1175.jpg,5
bernese_mountain_dog,n02107683_1224.jpg,5
bernese_mountain_dog,n02107683_1244.jpg,5
bernese_mountain_dog,n02107683_1248.jpg,5
bernese_mountain_dog,n02107683_1255.jpg,5
bernese_mountain_dog,n02107683_1282.jpg,5
bernese_mountain_dog,n02107683_1317.jpg,5
bernese_mountain_dog,n02107683_1375.jpg,5
bernese_mountain_dog,n02107683_1400.jpg,5
bernese_mountain_dog,n02107683_1412.jpg,5
bernese_mountain_dog,n02107683_1417.jpg,5
bernese_mountain_dog,n02107683_1421.jpg,5
bernese_mountain_dog,n02107683_1429.jpg,5
bernese_mountain_dog,n02107683_1460.jpg,5
bernese_mountain_dog,n02107683_1468.jpg,5
bernese_mountain_dog,n02107683_1536.jpg,5
bernese_mountain_dog,n02107683_1542.jpg,5
bernese_mountain_dog,n02107683_160.jpg,5
bernese_mountain_dog,n02107683_1629.jpg,5
bernese_mountain_dog,n02107683_1677.jpg,5
bernese_mountain_dog,n02107683_1707.jpg,5
bernese_mountain_dog,n02107683_1737.jpg,5
bernese_mountain_dog,n02107683_1747.jpg,5
bernese_mountain_dog,n02107683_1752.jpg,5
bernese_mountain_dog,n02107683_1781.jpg,5
bernese_mountain_dog,n02107683_1958.jpg,5
bernese_mountain_dog,n02107683_1977.jpg,5
bernese_mountain_dog,n02107683_20.jpg,5
bernese_mountain_dog,n02107683_2007.jpg,5
bernese_mountain_dog,n02107683_2036.jpg,5
bernese_mountain_dog,n02107683_2043.jpg,5
bernese_mountain_dog,n02107683_2059.jpg,5
bernese_mountain_dog,n02107683_2137.jpg,5
bernese_mountain_dog,n02107683_215.jpg,5
bernese_mountain_dog,n02107683_2277.jpg,5
bernese_mountain_dog,n02107683_2305.jpg,5
bernese_mountain_dog,n02107683_2312.jpg,5
bernese_mountain_dog,n02107683_2350.jpg,5
bernese_mountain_dog,n02107683_2360.jpg,5
bernese_mountain_dog,n02107683_241.jpg,5
bernese_mountain_dog,n02107683_2521.jpg,5
bernese_mountain_dog,n02107683_2535.jpg,5
bernese_mountain_dog,n02107683_2567.jpg,5
bernese_mountain_dog,n02107683_257.jpg,5
bernese_mountain_dog,n02107683_265.jpg,5
bernese_mountain_dog,n02107683_2664.jpg,5
bernese_mountain_dog,n02107683_2683.jpg,5
bernese_mountain_dog,n02107683_2693.jpg,5
bernese_mountain_dog,n02107683_2705.jpg,5
bernese_mountain_dog,n02107683_2727.jpg,5
bernese_mountain_dog,n02107683_2734.jpg,5
bernese_mountain_dog,n02107683_275.jpg,5
bernese_mountain_dog,n02107683_2758.jpg,5
bernese_mountain_dog,n02107683_2771.jpg,5
bernese_mountain_dog,n02107683_2878.jpg,5
bernese_mountain_dog,n02107683_2881.jpg,5
bernese_mountain_dog,n02107683_2902.jpg,5
bernese_mountain_dog,n02107683_2913.jpg,5
bernese_mountain_dog,n02107683_2946.jpg,5
bernese_mountain_dog,n02107683_2965.jpg,5
bernese_mountain_dog,n02107683_3034.jpg,5
bernese_mountain_dog,n02107683_3046.jpg,5
bernese_mountain_dog,n02107683_3088.jpg,5
bernese_mountain_dog,n02107683_3138.jpg,5
bernese_mountain_dog,n02107683_3140.jpg,5
bernese_mountain_dog,n02107683_3166.jpg,5
bernese_mountain_dog,n02107683_3204.jpg,5
bernese_mountain_dog,n02107683_3278.jpg,5
bernese_mountain_dog,n02107683_3291.jpg,5
bernese_mountain_dog,n02107683_3297.jpg,5
bernese_mountain_dog,n02107683_33.jpg,5
bernese_mountain_dog,n02107683_333.jpg,5
bernese_mountain_dog,n02107683_3351.jpg,5
bernese_mountain_dog,n02107683_3358.jpg,5
bernese_mountain_dog,n02107683_3379.jpg,5
bernese_mountain_dog,n02107683_3382.jpg,5
bernese_mountain_dog,n02107683_34.jpg,5
bernese_mountain_dog,n02107683_3406.jpg,5
bernese_mountain_dog,n02107683_342.jpg,5
bernese_mountain_dog,n02107683_3467.jpg,5
bernese_mountain_dog,n02107683_3478.jpg,5
bernese_mountain_dog,n02107683_3488.jpg,5
bernese_mountain_dog,n02107683_3512.jpg,5
bernese_mountain_dog,n02107683_3568.jpg,5
bernese_mountain_dog,n02107683_357.jpg,5
bernese_mountain_dog,n02107683_3609.jpg,5
bernese_mountain_dog,n02107683_3655.jpg,5
bernese_mountain_dog,n02107683_3659.jpg,5
bernese_mountain_dog,n02107683_3694.jpg,5
bernese_mountain_dog,n02107683_3760.jpg,5
bernese_mountain_dog,n02107683_3797.jpg,5
bernese_mountain_dog,n02107683_381.jpg,5
bernese_mountain_dog,n02107683_3817.jpg,5
bernese_mountain_dog,n02107683_3828.jpg,5
bernese_mountain_dog,n02107683_3900.jpg,5
bernese_mountain_dog,n02107683_3902.jpg,5
bernese_mountain_dog,n02107683_3908.jpg,5
bernese_mountain_dog,n02107683_3931.jpg,5
bernese_mountain_dog,n02107683_3944.jpg,5
bernese_mountain_dog,n02107683_3952.jpg,5
bernese_mountain_dog,n02107683_3958.jpg,5
bernese_mountain_dog,n02107683_3987.jpg,5
bernese_mountain_dog,n02107683_3988.jpg,5
bernese_mountain_dog,n02107683_4016.jpg,5
bernese_mountain_dog,n02107683_4018.jpg,5
bernese_mountain_dog,n02107683_4043.jpg,5
bernese_mountain_dog,n02107683_4061.jpg,5
bernese_mountain_dog,n02107683_4168.jpg,5
bernese_mountain_dog,n02107683_4183.jpg,5
bernese_mountain_dog,n02107683_4194.jpg,5
bernese_mountain_dog,n02107683_4200.jpg,5
bernese_mountain_dog,n02107683_4260.jpg,5
bernese_mountain_dog,n02107683_4347.jpg,5
bernese_mountain_dog,n02107683_4350.jpg,5
bernese_mountain_dog,n02107683_4364.jpg,5
bernese_mountain_dog,n02107683_4386.jpg,5
bernese_mountain_dog,n02107683_4402.jpg,5
bernese_mountain_dog,n02107683_4410.jpg,5
bernese_mountain_dog,n02107683_4411.jpg,5
bernese_mountain_dog,n02107683_443.jpg,5
bernese_mountain_dog,n02107683_4473.jpg,5
bernese_mountain_dog,n02107683_4487.jpg,5
bernese_mountain_dog,n02107683_4494.jpg,5
bernese_mountain_dog,n02107683_4515.jpg,5
bernese_mountain_dog,n02107683_4520.jpg,5
bernese_mountain_dog,n02107683_4521.jpg,5
bernese_mountain_dog,n02107683_454.jpg,5
bernese_mountain_dog,n02107683_4558.jpg,5
bernese_mountain_dog,n02107683_4576.jpg,5
bernese_mountain_dog,n02107683_4633.jpg,5
bernese_mountain_dog,n02107683_4649.jpg,5
bernese_mountain_dog,n02107683_4653.jpg,5
bernese_mountain_dog,n02107683_4688.jpg,5
bernese_mountain_dog,n02107683_4695.jpg,5
bernese_mountain_dog,n02107683_4697.jpg,5
bernese_mountain_dog,n02107683_4727.jpg,5
bernese_mountain_dog,n02107683_4782.jpg,5
bernese_mountain_dog,n02107683_4788.jpg,5
bernese_mountain_dog,n02107683_4807.jpg,5
bernese_mountain_dog,n02107683_4810.jpg,5
bernese_mountain_dog,n02107683_4884.jpg,5
bernese_mountain_dog,n02107683_4885.jpg,5
bernese_mountain_dog,n02107683_4899.jpg,5
bernese_mountain_dog,n02107683_4907.jpg,5
bernese_mountain_dog,n02107683_4924.jpg,5
bernese_mountain_dog,n02107683_494.jpg,5
bernese_mountain_dog,n02107683_4941.jpg,5
bernese_mountain_dog,n02107683_4947.jpg,5
bernese_mountain_dog,n02107683_5018.jpg,5
bernese_mountain_dog,n02107683_5026.jpg,5
bernese_mountain_dog,n02107683_5112.jpg,5
bernese_mountain_dog,n02107683_5115.jpg,5
bernese_mountain_dog,n02107683_5131.jpg,5
bernese_mountain_dog,n02107683_5133.jpg,5
bernese_mountain_dog,n02107683_5155.jpg,5
bernese_mountain_dog,n02107683_5194.jpg,5
bernese_mountain_dog,n02107683_5204.jpg,5
bernese_mountain_dog,n02107683_522.jpg,5
bernese_mountain_dog,n02107683_5228.jpg,5
bernese_mountain_dog,n02107683_5290.jpg,5
bernese_mountain_dog,n02107683_5333.jpg,5
bernese_mountain_dog,n02107683_5363.jpg,5
bernese_mountain_dog,n02107683_5391.jpg,5
bernese_mountain_dog,n02107683_5397.jpg,5
bernese_mountain_dog,n02107683_5538.jpg,5
bernese_mountain_dog,n02107683_5663.jpg,5
bernese_mountain_dog,n02107683_5684.jpg,5
bernese_mountain_dog,n02107683_5699.jpg,5
bernese_mountain_dog,n02107683_570.jpg,5
bernese_mountain_dog,n02107683_5745.jpg,5
bernese_mountain_dog,n02107683_5751.jpg,5
bernese_mountain_dog,n02107683_5821.jpg,5
bernese_mountain_dog,n02107683_5823.jpg,5
bernese_mountain_dog,n02107683_5840.jpg,5
bernese_mountain_dog,n02107683_5848.jpg,5
bernese_mountain_dog,n02107683_5946.jpg,5
bernese_mountain_dog,n02107683_5960.jpg,5
bernese_mountain_dog,n02107683_61.jpg,5
bernese_mountain_dog,n02107683_6151.jpg,5
bernese_mountain_dog,n02107683_6200.jpg,5
bernese_mountain_dog,n02107683_6293.jpg,5
bernese_mountain_dog,n02107683_6301.jpg,5
bernese_mountain_dog,n02107683_6325.jpg,5
bernese_mountain_dog,n02107683_6336.jpg,5
bernese_mountain_dog,n02107683_6378.jpg,5
bernese_mountain_dog,n02107683_6381.jpg,5
bernese_mountain_dog,n02107683_6580.jpg,5
bernese_mountain_dog,n02107683_6596.jpg,5
bernese_mountain_dog,n02107683_6660.jpg,5
bernese_mountain_dog,n02107683_673.jpg,5
bernese_mountain_dog,n02107683_6752.jpg,5
bernese_mountain_dog,n02107683_6772.jpg,5
bernese_mountain_dog,n02107683_6781.jpg,5
bernese_mountain_dog,n02107683_6800.jpg,5
bernese_mountain_dog,n02107683_6825.jpg,5
bernese_mountain_dog,n02107683_6846.jpg,5
bernese_mountain_dog,n02107683_6875.jpg,5
bernese_mountain_dog,n02107683_690.jpg,5
bernese_mountain_dog,n02107683_6916.jpg,5
bernese_mountain_dog,n02107683_6950.jpg,5
bernese_mountain_dog,n02107683_697.jpg,5
bernese_mountain_dog,n02107683_698.jpg,5
bernese_mountain_dog,n02107683_6998.jpg,5
bernese_mountain_dog,n02107683_6999.jpg,5
bernese_mountain_dog,n02107683_7038.jpg,5
bernese_mountain_dog,n02107683_705.jpg,5
bernese_mountain_dog,n02107683_71.jpg,5
bernese_mountain_dog,n02107683_7104.jpg,5
bernese_mountain_dog,n02107683_7183.jpg,5
bernese_mountain_dog,n02107683_7196.jpg,5
bernese_mountain_dog,n02107683_7202.jpg,5
bernese_mountain_dog,n02107683_735.jpg,5
bernese_mountain_dog,n02107683_825.jpg,5
bernese_mountain_dog,n02107683_906.jpg,5
bernese_mountain_dog,n02107683_997.jpg,5
blenheim_spaniel,n02086646_1002.jpg,6
blenheim_spaniel,n02086646_1014.jpg,6
blenheim_spaniel,n02086646_1023.jpg,6
blenheim_spaniel,n02086646_1077.jpg,6
blenheim_spaniel,n02086646_1091.jpg,6
blenheim_spaniel,n02086646_1094.jpg,6
blenheim_spaniel,n02086646_1126.jpg,6
blenheim_spaniel,n02086646_1150.jpg,6
blenheim_spaniel,n02086646_117.jpg,6
blenheim_spaniel,n02086646_118.jpg,6
blenheim_spaniel,n02086646_1182.jpg,6
blenheim_spaniel,n02086646_1234.jpg,6
blenheim_spaniel,n02086646_1246.jpg,6
blenheim_spaniel,n02086646_127.jpg,6
blenheim_spaniel,n02086646_1342.jpg,6
blenheim_spaniel,n02086646_136.jpg,6
blenheim_spaniel,n02086646_1368.jpg,6
blenheim_spaniel,n02086646_1445.jpg,6
blenheim_spaniel,n02086646_1447.jpg,6
blenheim_spaniel,n02086646_1461.jpg,6
blenheim_spaniel,n02086646_1476.jpg,6
blenheim_spaniel,n02086646_1511.jpg,6
blenheim_spaniel,n02086646_1514.jpg,6
blenheim_spaniel,n02086646_1535.jpg,6
blenheim_spaniel,n02086646_1586.jpg,6
blenheim_spaniel,n02086646_1590.jpg,6
blenheim_spaniel,n02086646_1605.jpg,6
blenheim_spaniel,n02086646_1621.jpg,6
blenheim_spaniel,n02086646_1647.jpg,6
blenheim_spaniel,n02086646_166.jpg,6
blenheim_spaniel,n02086646_1673.jpg,6
blenheim_spaniel,n02086646_1674.jpg,6
blenheim_spaniel,n02086646_1677.jpg,6
blenheim_spaniel,n02086646_1688.jpg,6
blenheim_spaniel,n02086646_172.jpg,6
blenheim_spaniel,n02086646_1721.jpg,6
blenheim_spaniel,n02086646_173.jpg,6
blenheim_spaniel,n02086646_1733.jpg,6
blenheim_spaniel,n02086646_1747.jpg,6
blenheim_spaniel,n02086646_1757.jpg,6
blenheim_spaniel,n02086646_1825.jpg,6
blenheim_spaniel,n02086646_1830.jpg,6
blenheim_spaniel,n02086646_1845.jpg,6
blenheim_spaniel,n02086646_1847.jpg,6
blenheim_spaniel,n02086646_1908.jpg,6
blenheim_spaniel,n02086646_1920.jpg,6
blenheim_spaniel,n02086646_1930.jpg,6
blenheim_spaniel,n02086646_1936.jpg,6
blenheim_spaniel,n02086646_1952.jpg,6
blenheim_spaniel,n02086646_1959.jpg,6
blenheim_spaniel,n02086646_1993.jpg,6
blenheim_spaniel,n02086646_20.jpg,6
blenheim_spaniel,n02086646_2005.jpg,6
blenheim_spaniel,n02086646_2011.jpg,6
blenheim_spaniel,n02086646_2069.jpg,6
blenheim_spaniel,n02086646_2105.jpg,6
blenheim_spaniel,n02086646_2114.jpg,6
blenheim_spaniel,n02086646_2155.jpg,6
blenheim_spaniel,n02086646_2160.jpg,6
blenheim_spaniel,n02086646_2171.jpg,6
blenheim_spaniel,n02086646_2173.jpg,6
blenheim_spaniel,n02086646_2236.jpg,6
blenheim_spaniel,n02086646_2252.jpg,6
blenheim_spaniel,n02086646_23.jpg,6
blenheim_spaniel,n02086646_2347.jpg,6
blenheim_spaniel,n02086646_2355.jpg,6
blenheim_spaniel,n02086646_2366.jpg,6
blenheim_spaniel,n02086646_2404.jpg,6
blenheim_spaniel,n02086646_2409.jpg,6
blenheim_spaniel,n02086646_2426.jpg,6
blenheim_spaniel,n02086646_2430.jpg,6
blenheim_spaniel,n02086646_2478.jpg,6
blenheim_spaniel,n02086646_2498.jpg,6
blenheim_spaniel,n02086646_2613.jpg,6
blenheim_spaniel,n02086646_2621.jpg,6
blenheim_spaniel,n02086646_2641.jpg,6
blenheim_spaniel,n02086646_2700.jpg,6
blenheim_spaniel,n02086646_2725.jpg,6
blenheim_spaniel,n02086646_2731.jpg,6
blenheim_spaniel,n02086646_2772.jpg,6
blenheim_spaniel,n02086646_2778.jpg,6
blenheim_spaniel,n02086646_280.jpg,6
blenheim_spaniel,n02086646_2805.jpg,6
blenheim_spaniel,n02086646_2813.jpg,6
blenheim_spaniel,n02086646_2815.jpg,6
blenheim_spaniel,n02086646_282.jpg,6
blenheim_spaniel,n02086646_2834.jpg,6
blenheim_spaniel,n02086646_2871.jpg,6
blenheim_spaniel,n02086646_2873.jpg,6
blenheim_spaniel,n02086646_2891.jpg,6
blenheim_spaniel,n02086646_2903.jpg,6
blenheim_spaniel,n02086646_2931.jpg,6
blenheim_spaniel,n02086646_2932.jpg,6
blenheim_spaniel,n02086646_2955.jpg,6
blenheim_spaniel,n02086646_2959.jpg,6
blenheim_spaniel,n02086646_296.jpg,6
blenheim_spaniel,n02086646_2970.jpg,6
blenheim_spaniel,n02086646_3.jpg,6
blenheim_spaniel,n02086646_303.jpg,6
blenheim_spaniel,n02086646_3052.jpg,6
blenheim_spaniel,n02086646_3053.jpg,6
blenheim_spaniel,n02086646_3059.jpg,6
blenheim_spaniel,n02086646_309.jpg,6
blenheim_spaniel,n02086646_3149.jpg,6
blenheim_spaniel,n02086646_3161.jpg,6
blenheim_spaniel,n02086646_3172.jpg,6
blenheim_spaniel,n02086646_32.jpg,6
blenheim_spaniel,n02086646_3233.jpg,6
blenheim_spaniel,n02086646_3234.jpg,6
blenheim_spaniel,n02086646_3256.jpg,6
blenheim_spaniel,n02086646_326.jpg,6
blenheim_spaniel,n02086646_3315.jpg,6
blenheim_spaniel,n02086646_3337.jpg,6
blenheim_spaniel,n02086646_337.jpg,6
blenheim_spaniel,n02086646_3429.jpg,6
blenheim_spaniel,n02086646_3465.jpg,6
blenheim_spaniel,n02086646_3466.jpg,6
blenheim_spaniel,n02086646_3471.jpg,6
blenheim_spaniel,n02086646_3484.jpg,6
blenheim_spaniel,n02086646_3522.jpg,6
blenheim_spaniel,n02086646_3524.jpg,6
blenheim_spaniel,n02086646_3536.jpg,6
blenheim_spaniel,n02086646_356.jpg,6
blenheim_spaniel,n02086646_3565.jpg,6
blenheim_spaniel,n02086646_3629.jpg,6
blenheim_spaniel,n02086646_3670.jpg,6
blenheim_spaniel,n02086646_3680.jpg,6
blenheim_spaniel,n02086646_3688.jpg,6
blenheim_spaniel,n02086646_371.jpg,6
blenheim_spaniel,n02086646_3721.jpg,6
blenheim_spaniel,n02086646_3738.jpg,6
blenheim_spaniel,n02086646_3739.jpg,6
blenheim_spaniel,n02086646_3741.jpg,6
blenheim_spaniel,n02086646_3766.jpg,6
blenheim_spaniel,n02086646_380.jpg,6
blenheim_spaniel,n02086646_3806.jpg,6
blenheim_spaniel,n02086646_3815.jpg,6
blenheim_spaniel,n02086646_3827.jpg,6
blenheim_spaniel,n02086646_3832.jpg,6
blenheim_spaniel,n02086646_3856.jpg,6
blenheim_spaniel,n02086646_3893.jpg,6
blenheim_spaniel,n02086646_3917.jpg,6
blenheim_spaniel,n02086646_3920.jpg,6
blenheim_spaniel,n02086646_3968.jpg,6
blenheim_spaniel,n02086646_3986.jpg,6
blenheim_spaniel,n02086646_3989.jpg,6
blenheim_spaniel,n02086646_4024.jpg,6
blenheim_spaniel,n02086646_4026.jpg,6
blenheim_spaniel,n02086646_4041.jpg,6
blenheim_spaniel,n02086646_4045.jpg,6
blenheim_spaniel,n02086646_4077.jpg,6
blenheim_spaniel,n02086646_4084.jpg,6
blenheim_spaniel,n02086646_4120.jpg,6
blenheim_spaniel,n02086646_4133.jpg,6
blenheim_spaniel,n02086646_414.jpg,6
blenheim_spaniel,n02086646_4148.jpg,6
blenheim_spaniel,n02086646_416.jpg,6
blenheim_spaniel,n02086646_4177.jpg,6
blenheim_spaniel,n02086646_4199.jpg,6
blenheim_spaniel,n02086646_421.jpg,6
blenheim_spaniel,n02086646_4213.jpg,6
blenheim_spaniel,n02086646_4219.jpg,6
blenheim_spaniel,n02086646_422.jpg,6
blenheim_spaniel,n02086646_4220.jpg,6
blenheim_spaniel,n02086646_4226.jpg,6
blenheim_spaniel,n02086646_4265.jpg,6
blenheim_spaniel,n02086646_4298.jpg,6
blenheim_spaniel,n02086646_4311.jpg,6
blenheim_spaniel,n02086646_45.jpg,6
blenheim_spaniel,n02086646_462.jpg,6
blenheim_spaniel,n02086646_471.jpg,6
blenheim_spaniel,n02086646_554.jpg,6
blenheim_spaniel,n02086646_567.jpg,6
blenheim_spaniel,n02086646_589.jpg,6
blenheim_spaniel,n02086646_593.jpg,6
blenheim_spaniel,n02086646_602.jpg,6
blenheim_spaniel,n02086646_612.jpg,6
blenheim_spaniel,n02086646_618.jpg,6
blenheim_spaniel,n02086646_637.jpg,6
blenheim_spaniel,n02086646_669.jpg,6
blenheim_spaniel,n02086646_672.jpg,6
blenheim_spaniel,n02086646_801.jpg,6
blenheim_spaniel,n02086646_814.jpg,6
blenheim_spaniel,n02086646_851.jpg,6
blenheim_spaniel,n02086646_885.jpg,6
blenheim_spaniel,n02086646_946.jpg,6
blenheim_spaniel,n02086646_981.jpg,6
blenheim_spaniel,n02086646_982.jpg,6
border_collie,n02106166_1031.jpg,7
border_collie,n02106166_1032.jpg,7
border_collie,n02106166_1055.jpg,7
border_collie,n02106166_1056.jpg,7
border_collie,n02106166_1059.jpg,7
border_collie,n02106166_1128.jpg,7
border_collie,n02106166_1133.jpg,7
border_collie,n02106166_117.jpg,7
border_collie,n02106166_1204.jpg,7
border_collie,n02106166_1205.jpg,7
border_collie,n02106166_1236.jpg,7
border_collie,n02106166_1244.jpg,7
border_collie,n02106166_1246.jpg,7
border_collie,n02106166_1284.jpg,7
border_collie,n02106166_1311.jpg,7
border_collie,n02106166_135.jpg,7
border_collie,n02106166_1426.jpg,7
border_collie,n02106166_1429.jpg,7
border_collie,n02106166_1452.jpg,7
border_collie,n02106166_1460.jpg,7
border_collie,n02106166_1506.jpg,7
border_collie,n02106166_152.jpg,7
border_collie,n02106166_1539.jpg,7
border_collie,n02106166_1637.jpg,7
border_collie,n02106166_1663.jpg,7
border_collie,n02106166_1674.jpg,7
border_collie,n02106166_1684.jpg,7
border_collie,n02106166_1705.jpg,7
border_collie,n02106166_1729.jpg,7
border_collie,n02106166_1754.jpg,7
border_collie,n02106166_1776.jpg,7
border_collie,n02106166_1796.jpg,7
border_collie,n02106166_18.jpg,7
border_collie,n02106166_180.jpg,7
border_collie,n02106166_1822.jpg,7
border_collie,n02106166_1842.jpg,7
border_collie,n02106166_1845.jpg,7
border_collie,n02106166_1854.jpg,7
border_collie,n02106166_1874.jpg,7
border_collie,n02106166_1936.jpg,7
border_collie,n02106166_1975.jpg,7
border_collie,n02106166_1983.jpg,7
border_collie,n02106166_1990.jpg,7
border_collie,n02106166_2000.jpg,7
border_collie,n02106166_2006.jpg,7
border_collie,n02106166_204.jpg,7
border_collie,n02106166_2043.jpg,7
border_collie,n02106166_2072.jpg,7
border_collie,n02106166_2111.jpg,7
border_collie,n02106166_2186.jpg,7
border_collie,n02106166_2198.jpg,7
border_collie,n02106166_2345.jpg,7
border_collie,n02106166_2419.jpg,7
border_collie,n02106166_243.jpg,7
border_collie,n02106166_2458.jpg,7
border_collie,n02106166_2477.jpg,7
border_collie,n02106166_2595.jpg,7
